isbn	title	author	rating_eb	scaled_eb	scaled_norm
0399538526	Life on Mars	Jon Agee	3.967788780478152	2.9904547989179253	2.751747335699322
0399539050	Here Comes Teacher Cat	Deborah Underwood (Author), Claudia Rueda (Author) (Illustrations)	4.025220273914584	3.115163342498992	2.877422293039988
0399544844	Little Sleepyhead	Elizabeth McPike, Patrice Barton (Illustrations)	3.8715497607152796	2.781478377234211	2.5262149653070036
0399546723	Daniel's Good Day	Micha Archer	4.112500469418972	3.3046862926007603	3.14169322164605
0399549048	Carmela Full of Wishes	Matt de la Pena (Author), Christian Robinson (Illustrator)	3.983658508072609	3.0249148224505458	2.786137775073924
0399550569	Crunch, the Shy Dinosaur	Cirocco Dunlap, Greg Pizzoli (Illustrator)	4.043619711811479	3.155116458211919	2.922985312091196
0399550615	This Book Will Not Be Fun	Cirocco Dunlap, Olivier Tallec (Illustrator)	3.4484992107713497	1.8628531632987275	1.6922909957198062
0399551395	All I Want for Christmas Is You	Mariah Carey, Colleen Madden (Author) (Illustrations)	3.8681515081332503	2.7740993051455747	2.517937729540945
0399551859	Margaret and the Moon: How Margaret Hamilton Saved the First Lunar Landing	Dean Robbins (Author), Lucy Knisley (Author)	4.193947738037419	3.481543442577278	3.3823794260850426
0399553541	The Little Grumpy Cat that Wouldn't (Grumpy Cat) (Little Golden Book)	Steph Laberis (Illustrator)	4.116119673177141	3.3125451449933756	3.1530789276322864
0399553789	The Story of Barbie and the Woman Who Created Her	Cindy Eagan, Amy June Bates (Illustrator)	3.668152817665127	2.3398158847778507	2.1053998293052687
0399554521	Can I Be Your Dog?	Troy Cummings (Author)	4.421642936258993	3.9759679273252546	4.013981555487417
0399555269	Littles: And How They Grow	Kelly DiPucchio, A.G. Ford (Illustrator)	3.9620046146270473	2.977894880030895	2.7362180851761444
0399555625	Apples for Little Fox	Ekaterina Trukhan (Author) (Illustrations)	3.6975240211040283	2.4035934358203432	2.166878528469784
039955565X	Little Fox and the Missing Moon	Ekaterina Trukhan (Author)	3.376560256122098	1.706642664071809	1.5596698432663278
0399556133	The Road to Epoli	Ben Costa (Author), James Parks (Author)	3.8166348090655635	2.6622343313059806	2.4104428134219065
0399556664	There Are No Bears in This Bakery	Julia Sarcone-Roach	3.8559929532416466	2.7476978382524906	2.4913039934039896
0399556761	A Hippy-Hoppy Toad	Peggy Archer (Author)	3.7865357105959303	2.5968762061963533	2.3475359466154098
0399557016	I Got a New Friend	Karl Newsom Edwards	3.8029621227390136	2.6325450319930157	2.3818620748482133
0399557261	Joan Procter, Dragon Doctor: The Woman Who Loved Reptiles	Patricia Valdez (Author), Felicita Sala (Illustrator)	4.337882244236046	3.794087337312638	3.7880306627385942
0399557970	The Adventures of Honey & Leon	Alan Cumming, Grant Shaffer (Illustrator)	3.604105105482421	2.200740676593594	1.9732059827595343
0399558152	Hats Off to Mr. Pockles!	Sally Lloyd-Jones (Author), David Litchfield (Author) (Illustrator)	3.659147819958507	2.3202621507244885	2.0856089957140993
0399606475	UFO & IFO: A Factual Report on Flying Saucers	Gardner Soule	4.06726593681204	3.2064626117691866	2.988717285056244
0399611533	Anno's Medieval World GB	Mitsumasa Anno, Ursula Synge	3.9653578503558164	2.9851762011144505	2.7447244196176257
0413745902	Letters from a Lost Uncle	Mervyn Peake	4.122938393714237	3.3273515283274384	3.180991058272554
0416169503	A Choice of Magic	Ruth Manning-Sanders, Robin Jacques (Illustrator)	4.184690443980366	3.461441864326756	3.358278305587005
0416605109	King Ottokar’s Sceptre	Hergé, Michael Turner (Translator), Leslie Lonsdale-Cooper (Translator)	4.013714744513696	3.0901798756089653	2.850870416813091
0416851703	Tintin and the Picaros	Hergé, Leslie Lonsdale-Cooper (Translator), Michael Turner (Translator)	4.016870872941934	3.097033191726819	2.8575790448658474
0416884601	The Christmas Pageant	Tomie dePaola (Author and Illustrator)	3.970724654903424	2.9968298485954654	2.758646519267626
0416886000	Lotta's Christmas Surprise	Astrid Lindgren, Ilon Wikland (Illustrator)	4.192786312929134	3.4790214877217416	3.378702915471313
0425245136	The Help	Kathryn Stockett (Author)	3.9774985412438677	3.011538877550727	2.7727814971329274
0425287688	A Poem for Peter	Andrea Davis Pinkney, Steve Johnson (Illustrator), Lou Fancher (Illustrator)	4.292382097765836	3.695286894219414	3.6654251583386586
0425288242	My Pillow Keeps Moving	Laura Gehl (Author), Christopher Weyant (Illustrations)	3.9992012153090237	3.0586647437355565	2.8182636683346924
0425290115	Santa Rex	Molly Idle	3.564752797501649	2.11528984254437	1.9012978445393038
0434803774	The Three Railway Engines	Wilbert Awdry	3.965298269516554	2.9850468254140266	2.744328482863808
0434803804	Tank Engine Thomas Again	Wilbert Awdry	4.065217257345538	3.202014045011739	2.983600069323066
0435120018	The Otterbury Incident	C. Day-Lewis	4.067934235003701	3.207913775393412	2.9909600695469853
0435124307	Tunes for Bears to Dance to (New Windmill)	Robert Cormier	3.555070004110072	2.094264321712381	1.8772737441137286
0435141279	City Cat	Tony Langham, Lynne Willey (Illustrator)	4.069901112949833	3.212184715767535	2.9974072731605323
0437359522	One Thousand Christmas Beards	Roger Duvoisin	3.9418924585833968	2.9342227144924005	2.688420199985782
0437661806	Oakapple Wood Treasury	Jenny Partridge	4.084522068355165	3.2439331162576046	3.0437781428837245
0437794105	Gus And The Baby Ghost	Jane Thayer, Seymour Fleishman (Illustrator)	4.17342692705565	3.436983910907231	3.328560156785521
0437794113	Gus Was a Christmas Ghost	Jane Thayer, Seymour Fleishman (Illustrator)	4.137161522490365	3.3582360756150713	3.225213278913149
0439014573	The Adventures of Captain Underpants	Dav Pilkey	3.9554411462087464	2.963642759141986	2.7201221651344185
0439020816	How Do Dinosaurs Go to School?	Jane Yolen (Author), Mark Teague (Illustrator)	4.095846128445537	3.2685225350032248	3.0869494206781196
0439023459	Elijah of Buxton (Scholastic Gold)	Christopher Paul Curtis	3.930743617032709	2.9100137707716307	2.658119666991664
0439040191	A Tiny Family	Norman Bridwell	3.881344794830233	2.802747621088278	2.5464468427186557
0439043948	Clifford Keeps Cool	Norman Bridwell	3.83015757057422	2.6915980791737817	2.4373246208197217
0439050227	David Gets In Trouble	David Shannon	4.227366383181803	3.554109735303436	3.476673507390987
0439050235	Duck on a Bike	David Shannon	4.07705464004206	3.227718108541427	3.0191344133030116
0439073316	The Cookie-store Cat	Cynthia Rylant	3.9753883462248756	3.006956733995958	2.7670554098994633
0439078199	You Forgot Your Skirt, Amelia Bloomer!	Shana Corey, Chesley McLaren (Illustrations)	4.10669926539287	3.2920893764869117	3.126184417960893
0439079462	The Hallo-Weiner	Dav Pilkey	4.191180697164141	3.4755350033623413	3.3750454852137928
0439082854	The Christmas Puppy	Roberta Grobel Intrater	3.977287877793274	3.0110814363362066	2.771468537729386
0439098262	The Mouse and His Child	Russell Hoban, David Small (Illustrator)	3.9624361008875804	2.978831822811007	2.737494560294299
043910839X	Gershon's Monster: A Story for the Jewish New Year	Eric A. Kimmel, Jon J. Muth (Illustrator)	4.123733359861834	3.329077742718378	3.1830787786700245
0439108497	It's Too Windy (level 1) (Hello Reader)	Hans Wilhelm	3.692720477264458	2.393162870281879	2.1593310467793314
0439110149	One Lonely Seahorse	Saxton Freymann, Joost Elffers	4.050465758041375	3.1699821774111605	2.94235030927664
0439110165	Dog Food	Saxton Freymann, Joost Elffers	4.131524468991422	3.345995601097031	3.206554544623088
0439114942	The Dinosaurs of Waterhouse Hawkins	Barbara Kerley (Author), Brian Selznick (Illustrator)	4.07017711021179	3.2127840248662807	3.0007708077322715
0439129109	Weetamoo: Heart of the Pocassets, Massachusetts, Rhode Island, 1653	Patricia Clark Smith	3.645229277091712	2.2900389908198995	2.0603758050921233
0439135257	Book! Book! Book!	Deborah Bruss (Author), Tiphanie Beeke (Illustrator)	3.9702721838480817	2.9958473387746682	2.757551828759209
0439148928	Shades of Black: A Celebration of Our Children	Sandra L. Pinkney, Myles C. Pinkney (Photographer)	4.393355270757113	3.9145432044952195	3.9403578427883663
0439153085	Love Thy Neighbor: The Tory Diary of Prudence Emerson	Ann Turner	3.778757714746979	2.5799868224059788	2.33005182261311
0439169593	Where Did Bunny Go?: A Bunny and Bird Story	Nancy Tafuri (Author)	3.7092361815685018	2.429025587873448	2.1877921467922334
0439174783	Backyard Detective: Critters Up Close	Nic Bishop	4.027903851596862	3.120990547126953	2.884330624704278
0439174805	Forest Explorer: A Life-sized Field Guide	Nic Bishop (Illustrations)	3.9478981270401325	2.9472636110746784	2.70176531808965
0439183057	Players in Pigtails	Shana Corey, Rebecca Gibbon (Illustrator)	4.114104681465055	3.308169728880955	3.146939277729148
0439195691	Into the Sea	Brenda Z. Guiberson, Alix Berenzy (Illustrator)	4.168100115892997	3.4254171063148853	3.3124207202544294
0439199964	The Three Questions	Jon J. Muth	4.3413348533590845	3.8015844408968484	3.7948272625537296
0439206383	I Love You Because You're You	Liza Baker, David McPhail (Illustrations)	4.297611836890209	3.706642913547579	3.679151623333851
0439206634	Dear Mrs. LaRue: Letters from Obedience School	Mark Teague	4.207923573258591	3.511891008894536	3.421456548464481
0439216400	Ponies from the Past	Jeanne Betancourt, Paul Bachem (illustratar)	3.9745847603542868	3.005211802468548	2.7648813357677327
0439216419	He's my Pony!	Jeanne Betancourt, Paul Bachem (illustratar)	3.7740701014449387	2.5698079920676076	2.321180792094804
043922229X	Clifford's Happy Mother's Day	Norman Bridwell (Illustrations)	3.8821054230363514	2.804399272997638	2.5482983023278183
0439227143	The Call of the Wild	Jack London, Avi (Introduction)	3.8719330151585982	2.7823105879358208	2.528026058260895
0439239737	The Pocket Dogs	Margaret Wild, Stephen Michael King (Illustrator)	3.890972305030607	2.8236530982674397	2.568096575689428
0439241006	How Do Dinosaurs Get Well Soon?	Jane Yolen (Author), Mark Teague (Illustrator)	4.099805368374667	3.277119752587272	3.1001989933946215
0439259827	Bunny Trouble (rev)	Hans Wilhelm	3.7316916428517817	2.4777860798007296	2.23495403962323
0439269679	When Marian Sang: The True Recital of Marian Anderson	Pam Muñoz Ryan, Brian Selznick (Illustrator)	4.32492718692941	3.765956320129391	3.753490808006848
0439269970	Becoming Naomi León	Pam Muñoz Ryan	4.04007270614004	3.147414379006048	2.9137612268352004
0439282004	The Great Christmas Tree Celebration	Melissa A. Torres, Liza Baker (Editor)	4.048416622211828	3.165532619692703	2.9378353426486266
0439287197	Giraffes Can't Dance	Giles Andreae, Guy Parker-Rees (Illustrator)	4.309172137610718	3.7317453125964466	3.7117474447789904
0439293111	Juan Verdades: The Man Who Couldn't Tell A Lie	Joe Hayes, Joseph Daniel Fiedler (Illustrator)	3.9960442335957542	3.05180957476786	2.813484874904132
0439298199	Sidekicks	Dan Santat (Author)	4.115117500383948	3.3103689956025546	3.1497141160331537
0439309107	The Quiltmaker's Gift	Jeff Brumbeau, Gail de Marcken (Illustrator)	4.485067096416548	4.11368913511268	4.1913716434812365
0439313279	Silver Packages: An Appalachian Christmas Story	Cynthia Rylant, Chris K. Soentpiet (Illustrator)	4.259734764234837	3.624395451687754	3.5737091084471646
0439317703	When Gorilla Goes Walking	Nikki Grimes, Shane W. Evans (Illustrator)	3.7726565350174632	2.566738529654608	2.318847952520711
0439320925	Merry Christmas, Big Hungry Bear!	Don Wood, Audrey Wood (Author)	4.130076319439226	3.342851043803882	3.199891988789536
0439323711	How Groundhog's Garden Grew	Lynne Cherry	4.13602660117275	3.3557716719206856	3.2219812085104844
0439338700	Hugs and Hearts	Toni Trent Parker, Earl Anderson (Illustrations)	3.9779963976804837	3.0126199386098755	2.774015884245065
043933909X	Stone Soup	Jon J. Muth	4.16485280667315	3.4183657973703823	3.3013858446700666
0439339111	Zen Shorts	Jon J. Muth	4.23908631567452	3.579558763782086	3.511662880987735
0439352436	Talkin' About Bessie: The Story of Aviator Elizabeth Coleman	Nikki Grimes, Barry Moser (Illustrator), Earl B. Lewis (Illustrations)	4.196698559415636	3.4875166622726494	3.3910965670061306
0439368820	Agent A To Agent Z	Andy Rash	3.874708599879742	2.7883375795296024	2.534372328144223
0439376068	The Adventures of Super Diaper Baby	Dav Pilkey, George Beard, Harold Hutchins	4.225567793518057	3.550204221376414	3.4704867975687175
0439381169	Arthur's Perfect Christmas	Marc Brown	3.914509176313752	2.87476179773779	2.6233110079426787
043938849X	Alligator Baby	Robert Munsch, Michael Martchenko (Illustrator)	3.953234436630728	2.9588510408509463	2.7157299411760345
0439395143	Dinosaurumpus	Tony Mitton, Guy Parker-Rees (Illustrations)	4.040793625662489	3.1489798062360266	2.9151820338365733
0439395453	Goldilocks and the Three Bears	Jim Aylesworth, Barbara McClintock (Author) (Illustrator)	4.167254121326766	3.423580087217533	3.3093972576614483
0439395534	Ten Timid Ghosts On A Christmas Night	Jennifer O'Connell	3.9424886215722035	2.9355172414779007	2.6892602954754423
043940469X	D.W.'s Guide to Preschool	Marc Brown	3.837682196001212	2.707937286494446	2.45205886887648
0439424712	Just Annoying	Andy Griffiths, Terry Denton	3.863381976673277	2.763742595153422	2.5067786160987415
0439424747	Just Stupid!	Andy Griffiths, Terry Denton	3.8816386028340255	2.8033856049896713	2.547476148969729
0439434521	Stand Tall, Molly Lou Melon	Patty Lovell, David Catrow (Illustrator)	4.377922758452827	3.8810325639370964	3.9038436605150704
0439435404	The Cats In Krasinski Square	Karen Hesse, Wendy Watson (Author) (Illustrator)	4.130977546686027	3.34480799687369	3.2048857255346994
0439439744	The Runaway Pumpkin	Kevin Lewis, S.D. Schindler (Illustrator)	3.8959608389501956	2.834485357059477	2.5814689086752765
0439442540	The Stray Dog	Marc Simont	4.023932128228653	3.1123662226123128	2.8742487087677495
0439448611	Lucky Ducklings	Eva Moore, Nancy Carpenter (Illustrations)	4.100840680384151	3.2793678615102557	3.102627841649894
0439451728	Lucky Day (Care Bears)	Frances Ann Ladd, Jay B. Johnson (Illustrations)	3.722535605913432	2.4579043744290963	2.2159827025201944
0439458684	Detective LaRue: Letters from the Investigation	Mark Teague	3.9623925880388584	2.978737337648486	2.7373350886803953
0439490251	Alice The Fairy	David Shannon (Illustrations)	4.089623006985947	3.2550094541600028	3.06908753398852
0439490278	Good Boy, Fergus!	David Shannon	4.057446679638966	3.1851407692080596	2.959807429470283
0439490294	Too Many Toys	David Shannon	4.044627179436157	3.1573041049656596	2.9255352142081437
0439495245	Polar Bear Night	Lauren Thompson (Author), Stephen Savage (Author) (Illustrator)	3.7655005268116124	2.5511997493128855	2.3048963499764126
0439507391	The Secret World of Hildegard	Jonah Winter, Jeanette Winter (Illustrations)	3.900509107026855	2.844361608811214	2.592274274058519
0439523494	Zoom!	Robert Munsch, Michael Martchenko (Illustrator)	3.962572800188923	2.979128655955314	2.737972825170587
043954954X	Just Disgusting!	Andy Griffiths, Terry Denton (Illustrator)	3.833679290240938	2.6992452515570546	2.443623214626814
0439551897	Catwings	Ursula K. Le Guin, S.D. Schindler (Illustrator)	4.090339700119331	3.256565704076396	3.0714921866946368
0439551900	Catwings Return	Ursula K. Le Guin, S.D. Schindler (Illustrator)	4.11948102538125	3.3198440904456903	3.1660145425963213
0439551919	Wonderful Alexander and the Catwings	Ursula K. Le Guin, S.D. Schindler (Illustrator)	4.1288846531892975	3.3402634223862395	3.1964225458030526
0439551927	Jane on Her Own	Ursula K. Le Guin, S.D. Schindler (Illustrator)	4.17175980673093	3.4333638736205394	3.3225775168817893
0439555051	I Thought My Soul Would Rise and Fly: The Diary of Patsy, a Freed Girl, Mars Bluff, South Carolina, 1865	Joyce Hansen	3.9035533118978063	2.8509718906113717	2.60045160205008
0439557178	The Science Fair from the Black Lagoon	Mike Thaler, Jared Lee (Illustrator)	3.92141182448281	2.8897504241604786	2.639400861398772
043955988X	Ponies on Parade	Jeanne Betancourt, Richard Jones (illustratar)	3.7829998823548907	2.589198398012923	2.3406328239020544
0439560624	Careful, Santa!	Julie Sykes, Tim Warnes (Author) (Illustrator)	3.7347816866741748	2.484495897735707	2.239952846757391
0439568277	The Curse of the Mummy's Tomb	R.L. Stine (Author)	3.6682753975600746	2.3400820586008977	2.1075886465521845
0439569842	How Do Dinosaurs Learn to Read?	Jane Yolen (Author), Mark Teague (Illustrator)	3.8828926047911034	2.806108584114149	2.5497343249242306
0439576768	What Color Is Your Underwear?	Sam Lloyd	4.14068938332562	3.3658965831240457	3.237608432097715
0439578442	Tanka Tanka Skunk!	Steve Webb (Author)	4.180713129548348	3.4528053992010506	3.347483032920664
0439579287	The Spider and the Fly	Mary Botham Howitt, Tony DiTerlizzi (Author) (Illustrator)	4.214781188914468	3.526781850307702	3.4382972834617136
0439587530	Split! Splat!	Amy Gibson (Author), Steve Björkman (Illustrations)	3.632395946093973	2.2621722939562146	2.0334864088449818
0439590787	Today And Today	Kobayashi Issa, G. Brian Karas (Illustrator)	3.919597734552107	2.885811252468322	2.634737200421232
0439598389	A Bad Case of Stripes	David Shannon	4.252318820037666	3.6082922381933793	3.5506542509441736
0439598397	Dog Breath! The Horrible Trouble with Hally Tosis (Scholastic Bookshelf): The Horrible Trouble With Hally Tosis	Dav Pilkey	4.006531688928256	3.0745823637400873	2.829995996590922
0439598400	Grapes Of Math	Greg Tang, Harry Briggs (Illustrator)	4.062811988276981	3.1967911684241335	2.97721876249245
0439598443	The Story of Ruby Bridges	Robert Coles, George Ford (Illustrator)	4.431364103546769	3.9970767744373057	4.040271051733351
0439627923	Ella the Elegant Elephant	Carmela D'Amico, Steve D'Amico (Illustrator)	4.034834505979844	3.1360399871197	2.9003721765958703
0439634253	Zen Ties	Jon J. Muth	4.196191473372207	3.4864155597561997	3.388302503204029
043963430X	Zen Ghosts	Jon J. Muth	4.158590941451806	3.4047685871094444	3.2844331270948217
0439634695	I Love You, Stinky Face	Lisa McCourt, Cyd Moore (Illustrator)	4.3940313181362365	3.916011194947802	3.9462964437482078
0439635691	Ten Little Fish	Audrey Wood (Author), Bruce Wood	3.8261437239643126	2.6828822869328324	2.430684112740386
0439639069	There Was an Old Lady Who Swallowed Fly Guy	Tedd Arnold	4.114134688284408	3.3082348866283007	3.1470852155128672
0439640113	The End	David LaRochelle (author), Richard Egielski (Illustrator)	3.8438442766330714	2.7213178213725584	2.463004020934755
0439643635	The Little Match Girl	Hans Christian Andersen, Rachel Isadora (Illustrator)	4.09441482385696	3.265414555391657	3.0832558186787486
0439649498	How Do Dinosaurs Count to Ten?	Jane Yolen (Author), Mark Teague (Illustrator)	4.0524814501507525	3.1743591143881957	2.946719984689058
0439649501	How Do Dinosaurs Clean Their Rooms?	Jane Yolen (Author), Mark Teague (Illustrator)	4.028674129211924	3.122663152065111	2.8861980255915265
0439659337	Rainbow Brite Saves Christmas	Justin Spelvin, Kora Oliver (Illustrator)	3.9662552809092713	2.9871249099254165	2.746701861971234
0439669375	'Twas The Night Before Thanksgiving	Dav Pilkey	4.13065286405655	3.3441029708431045	3.203824862923241
0439669901	Be Careful What You Wish For...	R.L. Stine (Author)	3.66973499089456	2.343251465281324	2.1125323678752572
0439673631	I Love You Through and Through	Bernadette Rossetti-Shustak, Caroline Jayne Church (Illustrator)	4.392726900254648	3.9131787411058343	3.93889243710316
0439683475	The Amazing Christmas Extravaganza (Bookshelf)	David Shannon (Illustrations)	4.021919163413731	3.1079952077678756	2.868611043681585
0439694523	Counting In The Garden	Kim Parker	3.7933926771606665	2.611765638152686	2.3640041789909683
0439698359	Mermaid Queen: The Spectacular True Story Of Annette Kellerman, Who Swam Her Way To Fame, Fortune & Swimsuit History!	Shana Corey, Edwin Fotheringham (Illustrator)	4.166750193791258	3.4224858431841065	3.3082243283237904
0439698855	Polar Bear Morning	Lauren Thompson (Author), Stephen Savage (Author) (Illustrator)	3.4576353596701255	1.882691683158344	1.7088587276178755
0439700418	The Man Who Walked Between the Towers	Mordicai Gerstein	4.159001797784621	3.4056607334183897	3.2854121328625525
0439700493	Where's Walrus?	Stephen Savage (Author)	3.940836015050421	2.931928719917475	2.685894949579914
0439703840	What Do You Do With a Tail Like This?	Steve Jenkins, Robin Page	4.146719827244141	3.3789912779200013	3.2547215206610285
043970636X	Bone, Vol. 5: Rock Jaw Master of the Eastern Border	Jeff Smith, Steve Hamaker (Colorist)	4.298722871779109	3.7090554495025385	3.6801505606458407
0439706378	Bone, Vol. 4: The Dragonslayer	Jeff Smith, Steve Hamaker (Colorist )	4.333211108879005	3.7839442877001215	3.7735401037089575
0439706386	Bone, Vol. 3: Eyes of the Storm	Jeff Smith, Steve Hamaker (Colorist )	4.315014523349281	3.7444316519705296	3.7318306188969914
0439706394	Bone, Vol. 2: The Great Cow Race	Jeff Smith, Steve Hamaker (Colorist )	4.272656615612294	3.6524543644763847	3.609339302666461
0439706408	Bone, Vol, 1: Out from Boneville	Jeff Smith, Steve Hamaker (Colorist )	4.171977326341135	3.4338362025147724	3.3237705634681367
0439707846	The Last Treasure	Janet S. Anderson	3.7242104027350846	2.461541080701652	2.2203872050840596
0439709873	Queen Bee	Chynna Clugston Flores (Author)	3.8324705428491903	2.6966205396130905	2.440610266685013
0439719623	The Three Little Fish And The Big Bad Shark	Ken Geist, Julia Gorton (Illustrator), Will Grace	3.8628043339626577	2.7624882836800264	2.5043414600724416
0439724171	Are You A Horse?	Andy Rash	4.130237940472556	3.3432019927775656	3.200194103720146
0439724996	Once There Was A Christmas Tree	Jerry Smath	4.233595353958641	3.567635517537331	3.495658539927628
0439725224	Clifford's Family	Norman Bridwell	4.25746887120869	3.619475220603845	3.568031574061785
0439725267	Clifford The Small Red Puppy	Norman Bridwell	4.190559693228894	3.4741865359677324	3.3735877705119233
0439727669	If You're Happy And You Know It: Jungle Edition	James Warhola (Editor), Ken Geist	3.945956196861366	2.943046843063968	2.6979493253323037
0439738199	May I Please Have a Cookie?	Jennifer E. Morris (Author)	4.257292616934426	3.619092496552488	3.5662394113338385
0439739365	The Truth About Stacey	Raina Telgemeier (Author) (Illustrator), Ann M. Martin	4.376240580163627	3.877379829314724	3.8993453313469577
0439753821	The Deep Blue Sea: A Book of Colors	Audrey Wood (Author), Bruce Wood (Illustrator)	3.7343852769644896	2.483635121276691	2.2395389931274847
0439769272	Can You See What I See? The Night Before Christmas: Picture Puzzles to Search and Solve	Walter Wick	4.218816277472146	3.535543767979329	3.4508806867277273
0439774977	The Christmas Magic	Lauren Thompson (Author), Jon J. Muth (Illustrator)	4.128879617699019	3.3402524881649382	3.19597066551192
043977733X	Henry's Freedom Box: A True Story from the Underground Railroad	Ellen Levine, Kadir Nelson (Illustrator)	4.487287299394638	4.118510153395243	4.20371741168729
0439783151	LaRue for Mayor: Letters from the Campaign	Mark Teague	3.7861165061941744	2.595965932629053	2.3472246919636817
0439793386	Chasing Freedom: The Life Journeys of Harriet Tubman and Susan B. Anthony, Inspired by Historical Facts	Nikki Grimes, Michele Wood (Author) (Illustrations)	3.945412483188809	2.9418662061664658	2.6969511411152594
0439799058	I Like Myself!	Karen Beaumont, David Catrow (Illustrator)	4.2905687878409084	3.6913494162562275	3.6590508399127484
0439799597	The Night Pirates	Peter Harris, Deborah Allwright (Illustrator)	3.948240047833619	2.9480060685944878	2.704080141204061
0439813786	The Invention of Hugo Cabret	Brian Selznick	4.236111914438771	3.573100055781631	3.5025870212893007
0439823234	Let's Play in the Forest While the Wolf Is Not Around!	Claudia Rueda (Author)	3.855144209361494	2.745854849208782	2.4894802171438184
0439828473	Rudolph Shines Again	Robert Lewis May, Lisa Papp (Author) (Illustrator)	3.715325574489738	2.4422482863801616	2.2019533616022966
0439829739	Owen and Mzee: The True Story of a Remarkable Friendship	Isabella Hatkoff, Craig Hatkoff, Paula Kahumbu, Peter Greste (Photography)	4.269410963081077	3.645406652917459	3.5996131687566715
0439845009	BOB Books Set 1: Beginning Readers	Bobby Lynn Maslen, John R. Maslen (Illustrator)	4.368280287915444	3.8600946014136017	3.8807999633391965
0439845025	BOB Books Set 2: Advancing Beginners: 8 Books for young readers	Bobby Lynn Maslen, John R. Maslen (Illustrator)	4.3876546064549595	3.9021646034868187	3.924637695237314
0439846803	The Stonekeeper	Kazu Kibuishi (Author)	4.164678502119342	3.4179873070030884	3.300223591194922
0439846838	The Stonekeeper's Curse	Kazu Kibuishi (Author)	4.330066450804857	3.7771158786683854	3.7679953256894216
0439851475	Grumpy Bird	Jeremy Tankard	4.053858298297082	3.177348845575512	2.9503819238664715
0439853117	Hi! Fly Guy	Tedd Arnold	4.027347632427792	3.119782755402655	2.8826055281319727
0439855624	Kin	Holly Black (Author), Ted Naifeh (Author) (Illustrator)	3.6083578977904853	2.209975323007212	1.9811645253114354
043985654X	How Do Dinosaurs Play with Their Friends?	Jane Yolen (Author), Mark Teague (Illustrator)	4.140919757145265	3.3663968240512454	3.2383876149892545
0439866650	No Flying in the House	Betty Brock, Wallace Tripp (Illustrator)	4.185940619653388	3.4641565349381964	3.361672748940668
0439877563	Spiders	Nic Bishop	4.196461353993392	3.4870015869896025	3.3899775728928194
0439877571	Butterflies And Moths	Nic Bishop	4.229323929607647	3.5583604129221458	3.4818457138014938
0439879930	Spuds	Karen Hesse, Wendy Watson (Author) (Illustrator)	3.48620317972958	1.9447247423690337	1.7544491625588883
0439880505	Mommy?	Maurice Sendak, Arthur Yorinks, Matthew Reinhart (Author) (Illustrator)	4.071572954743797	3.215815005400416	3.0051154420982775
0439885167	Mary Anne Saves the Day	Raina Telgemeier (Author) (Illustrator), Ann M. Martin	4.379722382865532	3.8849403247504184	3.907754664191938
0439885175	Claudia and Mean Janine	Raina Telgemeier (Author) (Illustrator), Ann M. Martin	4.400746678376346	3.930593138495783	3.964905190437495
0439895294	The Arrival	Shaun Tan	4.3281071494199574	3.772861390276618	3.7604610068725854
043990322X	The Dodgeball Chronicles	Frank Cammuso (Author)	4.0867278137497935	3.2487227408906336	3.051589568019564
0439903629	Gobble It Up! A Fun Song About Eating!	Jim Arnosky	3.672305286608877	2.348832685896106	2.1206951307217583
043990594X	Hedgie Loves to Read	Jan Brett	3.730435304946598	2.4750580283253742	2.231581287830944
043991387X	If My Dad Were A Dog	Annabel Tellis (Author), Annabel Tunley	3.8415044840424706	2.7162371224598867	2.458655115097372
0439915015	The Three Little Pigs and the Somewhat Bad Wolf	Mark Teague	4.0423716080928775	3.1524062867072002	2.920008048591679
0439918170	Miss Spider's Tea Party	David Kirk	4.024114741879459	3.112762755613066	2.8752589947132368
0439919665	Julian Rodriguez #1: Trash Crisis on Earth	Alexander Stadler	3.485338689631448	1.9428475614944392	1.749259694421455
0439921856	Yo! Yes?	Chris Raschka	3.88950966052802	2.8204770661850356	2.5659061900011992
0439922313	What To Do About Alice?: How Alice Roosevelt Broke the Rules, Charmed the World, and Drove Her Father Teddy Crazy!	Barbara Kerley (Author), Edwin Fotheringham (Illustrator)	4.067446987257838	3.206855750377624	2.9898387012405228
0439925444	The Mitten	Jim Aylesworth, Barbara McClintock (Author) (Illustrator)	4.139427414670629	3.363156304862205	3.2349632355138396
0439926238	Just Shocking!	Andy Griffiths, Terry Denton (Illustrator)	3.8965386569530422	2.835740049167905	2.5839934905313386
043992961X	Maybe a Bear Ate It!	Robie H. Harris, Michael Emberley (Author) (Illustrator)	3.9366136106867144	2.9227600588379747	2.6736670705691274
0439949106	Fox Walked Alone	Barbara Reid (Author)	3.954004981686061	2.9605242265172835	2.7170334700771357
0439950627	Don't Put Your Finger in the Jelly, Nelly!	Nick Sharratt	4.167834186733722	3.4248396594096313	3.311747917959257
0439973279	Mirror Me!: A Mirror Book (Baby Einstein)	Julie Aigner-Clark, Nadeem Zaidi (Illustrator)	4.024461422404068	3.1135155485621073	2.8759803353440097
0439988365	Whispers of War: The War of 1812 Diary of Susanna Merritt	Kit Pearson	3.8199977369726756	2.6695366982891455	2.416847932164168
044003065X	The Glassblower's Children	Maria Gripe, Sheila La Farge (Translator)	3.8220252564454342	2.6739393175734563	2.4229031674650408
